date,AUDUSD Curncy,EURUSD Curncy,GBPUSD Curncy,NZDUSD Curncy,USDCAD Curncy,USDCHF Curncy,USDJPY Curncy,USDNOK Curncy,USDSEK Curncy
2019-01-01,0.7053,1.1465,1.274,0.6717,1.3631,0.9816,109.74,8.6443,8.8716
2019-01-02,0.6985,1.1344,1.2607,0.6655,1.3579,0.9901,108.88,8.7164,9.017
2019-01-03,0.7006,1.1394,1.2628,0.6693,1.3488,0.9868,107.68,8.6899,9.0014
2019-01-04,0.7113,1.1395,1.2723,0.6732,1.3374,0.9876,108.51,8.6137,8.9682
2019-01-07,0.7148,1.1474,1.2777,0.6755,1.3299,0.9797,108.72,8.5322,8.8962
2019-01-08,0.714,1.1441,1.2717,0.6723,1.3274,0.9813,108.75,8.5507,8.9273
2019-01-09,0.717,1.1543,1.2789,0.6788,1.3209,0.9744,108.17,8.4686,8.8698
2019-01-10,0.7185,1.15,1.2747,0.678,1.3236,0.9845,108.43,8.4781,8.9042
2019-01-11,0.7215,1.1469,1.2844,0.6832,1.3267,0.9835,108.48,8.5357,8.9321
2019-01-14,0.7197,1.1469,1.2864,0.6822,1.3285,0.981,108.16,8.549,8.949
2019-01-15,0.7201,1.1413,1.2861,0.6817,1.3266,0.9878,108.68,8.5421,8.9674
2019-01-16,0.7168,1.1392,1.2885,0.6776,1.3255,0.9903,109.09,8.5396,8.9993
2019-01-17,0.7193,1.1389,1.2986,0.6763,1.3279,0.9942,109.26,8.551,9.0192
2019-01-18,0.7168,1.1363,1.2872,0.6743,1.326,0.9954,109.78,8.5617,9.0281
2019-01-21,0.7159,1.1365,1.2892,0.6732,1.3294,0.9972,109.67,8.5622,9.0166
2019-01-22,0.7124,1.136,1.2954,0.6751,1.3355,0.9973,109.37,8.6015,9.0268
2019-01-23,0.7142,1.1381,1.3069,0.6788,1.3343,0.9949,109.6,8.566,9.0221
2019-01-24,0.7094,1.1304,1.3066,0.6763,1.335,0.9964,109.64,8.5881,9.0852
2019-01-25,0.7179,1.1406,1.3196,0.6839,1.3218,0.9939,109.55,8.5132,9.0488
2019-01-28,0.7166,1.1428,1.3163,0.683,1.3262,0.9918,109.35,8.5107,9.0553
2019-01-29,0.7155,1.1433,1.3066,0.6834,1.3269,0.9946,109.4,8.4983,9.0685
2019-01-30,0.7248,1.148,1.3116,0.6894,1.3149,0.9942,109.04,8.4251,9.0447
2019-01-31,0.7273,1.1448,1.3109,0.6916,1.3125,0.9942,108.89,8.4299,9.0477
2019-02-01,0.725,1.1456,1.3079,0.69,1.3102,0.9956,109.5,8.4385,9.0507
2019-02-04,0.7226,1.1438,1.3037,0.6896,1.311,0.9978,109.89,8.4615,9.1022
2019-02-05,0.7234,1.1406,1.2945,0.6896,1.3126,0.9998,109.96,8.4848,9.1156
2019-02-06,0.7105,1.1362,1.2932,0.6776,1.3214,1.0021,109.97,8.5427,9.2051
2019-02-07,0.7101,1.1341,1.2952,0.6749,1.3308,1.0021,109.82,8.5958,9.2612
2019-02-08,0.7088,1.1323,1.2944,0.674,1.3278,1.0005,109.73,8.6376,9.2741
2019-02-11,0.7062,1.1276,1.2855,0.6733,1.3302,1.0039,110.38,8.7171,9.3078
2019-02-12,0.7095,1.1326,1.2892,0.6736,1.3238,1.0067,110.48,8.6505,9.2602
2019-02-13,0.709,1.1261,1.2846,0.6797,1.3254,1.0092,111.01,8.6616,9.2691
2019-02-14,0.7106,1.1295,1.2803,0.6837,1.3295,1.0049,110.48,8.6496,9.2905
2019-02-15,0.7141,1.1296,1.2889,0.6868,1.3244,1.0052,110.47,8.6354,9.2829
2019-02-18,0.713,1.1311,1.2924,0.6848,1.324,1.0049,110.62,8.6104,9.2649
2019-02-19,0.7165,1.1341,1.3062,0.6883,1.3211,1.001,110.63,8.5665,9.3111
2019-02-20,0.7165,1.1338,1.305,0.6857,1.3176,1.0003,110.85,8.5879,9.3227
2019-02-21,0.7092,1.1336,1.3043,0.6801,1.3232,1.001,110.7,8.6237,9.3632
2019-02-22,0.7129,1.1335,1.3053,0.6846,1.3135,1.0004,110.69,8.613,9.3457
2019-02-25,0.7167,1.1358,1.3097,0.6884,1.3187,1.0007,111.06,8.5949,9.3095
2019-02-26,0.7186,1.1389,1.3252,0.6888,1.3169,0.9996,110.59,8.5636,9.2826
2019-02-27,0.7138,1.137,1.3309,0.6848,1.3156,1.0015,111,8.5567,9.2717
2019-02-28,0.7094,1.1371,1.3263,0.6807,1.3172,0.9982,111.39,8.5619,9.2386
2019-03-01,0.7079,1.1365,1.3202,0.68,1.3297,0.9993,111.89,8.5809,9.269
2019-03-04,0.7092,1.134,1.318,0.6819,1.3303,0.999,111.75,8.645,9.3379
2019-03-05,0.7084,1.1308,1.3178,0.6791,1.335,1.0041,111.89,8.6625,9.3098
2019-03-06,0.7032,1.1307,1.317,0.6769,1.3442,1.0049,111.77,8.6651,9.3017
2019-03-07,0.7016,1.1193,1.3085,0.6754,1.3455,1.0113,111.58,8.7797,9.4556
2019-03-08,0.7045,1.1235,1.3015,0.6804,1.3416,1.0082,111.17,8.7684,9.4342
2019-03-11,0.707,1.1245,1.315,0.683,1.3394,1.0106,111.21,8.6657,9.3982
2019-03-12,0.7082,1.1288,1.3075,0.6861,1.3354,1.0077,111.36,8.6329,9.3641
2019-03-13,0.7094,1.1327,1.3338,0.6858,1.3302,1.0041,111.17,8.5633,9.2906
2019-03-14,0.7064,1.1304,1.3242,0.6823,1.3335,1.0038,111.7,8.5712,9.3051
2019-03-15,0.7085,1.1326,1.329,0.6846,1.3336,1.0021,111.48,8.5298,9.2297
2019-03-18,0.7104,1.1337,1.3255,0.6853,1.3334,1.0014,111.43,8.5459,9.2293
2019-03-19,0.7088,1.1352,1.3268,0.6855,1.332,0.9992,111.39,8.5266,9.2063
2019-03-20,0.7116,1.1413,1.3198,0.6883,1.3305,0.9926,110.7,8.5005,9.1383
2019-03-21,0.7112,1.1374,1.3107,0.6877,1.3364,0.992,110.82,8.4544,9.1734
2019-03-22,0.7083,1.1302,1.3209,0.6879,1.3429,0.9936,109.92,8.5593,9.2796
2019-03-25,0.7112,1.1312,1.3195,0.6909,1.3404,0.9924,109.97,8.5343,9.2399
2019-03-26,0.7135,1.1266,1.3212,0.6907,1.3381,0.9944,110.64,8.5452,9.2447
2019-03-27,0.7084,1.1244,1.3189,0.6797,1.3409,0.9949,110.51,8.6285,9.2784
2019-03-28,0.7074,1.1221,1.3044,0.6777,1.3438,0.9956,110.63,8.6411,9.2941
2019-03-29,0.7096,1.1218,1.3035,0.6804,1.3349,0.9952,110.86,8.6267,9.2917
2019-04-01,0.7112,1.1213,1.3103,0.6806,1.3307,0.9987,111.35,8.585,9.2812
2019-04-02,0.7071,1.1204,1.3128,0.6758,1.3337,0.9979,111.32,8.6026,9.3279
2019-04-03,0.7113,1.1233,1.3158,0.6778,1.3345,0.9982,111.49,8.5728,9.2695
2019-04-04,0.7112,1.1221,1.3077,0.6754,1.3359,1,111.66,8.602,9.2852
2019-04-05,0.7105,1.1216,1.3038,0.673,1.3384,1.0003,111.73,8.6102,9.303
2019-04-08,0.7127,1.1263,1.3061,0.6741,1.3314,0.9989,111.48,8.5471,9.2611
2019-04-09,0.7124,1.1263,1.3052,0.6745,1.333,1,111.14,8.5569,9.2588
2019-04-10,0.7171,1.1274,1.3091,0.6766,1.3319,1.0027,111.01,8.497,9.2628
2019-04-11,0.7124,1.1253,1.3058,0.6728,1.3383,1.003,111.66,8.5363,9.2891
2019-04-12,0.7173,1.1299,1.3074,0.6763,1.3323,1.0024,112.02,8.4879,9.2702
2019-04-15,0.7173,1.1304,1.31,0.6763,1.3367,1.0041,112.04,8.4956,9.2683
2019-04-16,0.7175,1.1281,1.3048,0.6763,1.335,1.008,112,8.4923,9.2581
2019-04-17,0.7179,1.1296,1.3043,0.6727,1.3341,1.0105,112.06,8.4949,9.2487
2019-04-18,0.7151,1.123,1.2991,0.6682,1.3376,1.0154,111.97,8.5154,9.3106
2019-04-19,0.7152,1.1245,1.2993,0.6684,1.3391,1.0146,111.92,8.5133,9.3015
2019-04-22,0.7134,1.1257,1.2982,0.668,1.3347,1.0154,111.94,8.4987,9.3066
2019-04-23,0.7102,1.1227,1.2938,0.6657,1.3423,1.0203,111.86,8.5446,9.3504
2019-04-24,0.7015,1.1155,1.2902,0.6593,1.3493,1.0204,112.19,8.6373,9.4343
2019-04-25,0.7015,1.1132,1.2899,0.6626,1.3485,1.0203,111.63,8.6706,9.5394
2019-04-26,0.7042,1.1151,1.2916,0.6662,1.3455,1.0196,111.58,8.684,9.4965
2019-04-29,0.7056,1.1186,1.2937,0.6666,1.3458,1.0197,111.65,8.6581,9.5107
2019-04-30,0.7048,1.1215,1.3032,0.6675,1.3388,1.0193,111.42,8.6297,9.4883
2019-05-01,0.7015,1.1196,1.305,0.6623,1.3446,1.0181,111.38,8.6729,9.542
2019-05-02,0.7,1.1172,1.3032,0.6618,1.3475,1.0191,111.51,8.7563,9.5774
2019-05-03,0.7018,1.1198,1.3173,0.6647,1.342,1.0166,111.1,8.7051,9.5435
2019-05-06,0.6991,1.1199,1.3097,0.6614,1.3448,1.018,110.76,8.7195,9.5701
2019-05-07,0.7012,1.1191,1.3075,0.6604,1.3474,1.0196,110.26,8.7413,9.5947
2019-05-08,0.6988,1.1192,1.3006,0.6575,1.3479,1.0203,110.1,8.7692,9.6174
2019-05-09,0.6989,1.1215,1.3014,0.6591,1.3477,1.015,109.74,8.7837,9.6534
2019-05-10,0.7002,1.1233,1.2998,0.6597,1.3417,1.0118,109.95,8.7136,9.6118
2019-05-13,0.6944,1.1222,1.2958,0.6567,1.3478,1.0064,109.3,8.7674,9.6401
2019-05-14,0.6944,1.1204,1.2905,0.6576,1.3462,1.0087,109.61,8.7453,9.6029
2019-05-15,0.6928,1.1201,1.2845,0.6564,1.3438,1.0087,109.6,8.7206,9.6001
2019-05-16,0.6892,1.1174,1.2798,0.6536,1.346,1.01,109.85,8.7442,9.6373
2019-05-17,0.6868,1.1158,1.2724,0.6519,1.3458,1.011,110.08,8.7949,9.6417
2019-05-20,0.6908,1.1166,1.2726,0.6534,1.3429,1.0086,110.06,8.7916,9.6597
2019-05-21,0.6883,1.1161,1.2706,0.6507,1.3406,1.0111,110.5,8.7656,9.6569
2019-05-22,0.6882,1.115,1.2665,0.6495,1.3435,1.0097,110.36,8.7588,9.633
2019-05-23,0.6901,1.1181,1.2657,0.652,1.3474,1.0033,109.61,8.7593,9.6168
2019-05-24,0.6927,1.1203,1.2714,0.6553,1.3437,1.0022,109.31,8.6894,9.5414
2019-05-27,0.6918,1.1194,1.2679,0.6545,1.3444,1.0038,109.51,8.7068,9.5812
2019-05-28,0.6924,1.116,1.2653,0.6543,1.3494,1.0077,109.38,8.7243,9.599
2019-05-29,0.6917,1.1131,1.2626,0.6512,1.3519,1.0079,109.59,8.7529,9.5587
2019-05-30,0.6912,1.1129,1.2608,0.6511,1.35,1.0078,109.62,8.7719,9.5399
2019-05-31,0.6938,1.1169,1.2629,0.6531,1.3516,1.0006,108.29,8.7573,9.4961
2019-06-03,0.6977,1.1241,1.2664,0.6598,1.3438,0.9925,108.07,8.7095,9.4458
2019-06-04,0.6991,1.1252,1.2698,0.6608,1.3394,0.9922,108.15,8.6957,9.4358
2019-06-05,0.697,1.1221,1.2687,0.6619,1.3415,0.9948,108.46,8.7408,9.4431
2019-06-06,0.6977,1.1276,1.2694,0.6622,1.3362,0.9912,108.4,8.6913,9.4193
2019-06-07,0.7001,1.1334,1.2737,0.6665,1.3267,0.9877,108.19,8.6259,9.399
2019-06-10,0.6961,1.1312,1.2685,0.6609,1.3269,0.9898,108.45,8.6539,9.4183
2019-06-11,0.6962,1.1326,1.2725,0.6582,1.3284,0.9924,108.52,8.6304,9.4452
2019-06-12,0.6928,1.1287,1.2689,0.6574,1.3343,0.9955,108.5,8.6599,9.4749
2019-06-13,0.6915,1.1276,1.2674,0.6568,1.3327,0.994,108.38,8.6803,9.4831
2019-06-14,0.6872,1.1208,1.2589,0.6492,1.3414,0.999,108.56,8.715,9.4905
2019-06-17,0.6853,1.1218,1.2534,0.6495,1.3413,0.9991,108.54,8.7348,9.48
2019-06-18,0.6877,1.1194,1.2558,0.653,1.3377,1.0005,108.45,8.7455,9.535
2019-06-19,0.6881,1.1226,1.2639,0.6538,1.328,0.9942,108.1,8.7049,9.4891
2019-06-20,0.6923,1.1293,1.2702,0.6587,1.3192,0.9818,107.3,8.5559,9.4163
2019-06-21,0.6926,1.1369,1.2737,0.6589,1.3222,0.9765,107.32,8.4999,9.3523
2019-06-24,0.6963,1.1399,1.2743,0.6619,1.318,0.972,107.3,8.4796,9.279
2019-06-25,0.6961,1.1367,1.2689,0.6639,1.3169,0.9755,107.2,8.5338,9.2794
2019-06-26,0.6985,1.1369,1.269,0.6681,1.3127,0.978,107.79,8.4957,9.2605
2019-06-27,0.7009,1.1369,1.2674,0.67,1.3095,0.9766,107.79,8.5144,9.2787
2019-06-28,0.702,1.1373,1.2696,0.6718,1.3095,0.9763,107.85,8.5326,9.2845
2019-07-01,0.6966,1.1286,1.2641,0.6672,1.3135,0.9877,108.45,8.581,9.3588
2019-07-02,0.6994,1.1285,1.2593,0.6673,1.3108,0.9863,107.88,8.5668,9.331
2019-07-03,0.7029,1.1278,1.2574,0.6708,1.3058,0.9868,107.81,8.535,9.3123
2019-07-04,0.7022,1.1285,1.2579,0.6687,1.3053,0.985,107.82,8.5328,9.3273
2019-07-05,0.698,1.1225,1.2521,0.6628,1.3081,0.9916,108.47,8.6192,9.4432
2019-07-08,0.6972,1.1214,1.2515,0.6623,1.3096,0.9939,108.72,8.6423,9.4598
2019-07-09,0.6928,1.1208,1.2465,0.6606,1.3128,0.9936,108.85,8.6519,9.4746
2019-07-10,0.6959,1.1251,1.2502,0.6647,1.3082,0.9895,108.46,8.5805,9.4206
2019-07-11,0.6974,1.1254,1.2521,0.6661,1.3072,0.99,108.5,8.5395,9.3813
2019-07-12,0.702,1.127,1.2572,0.6693,1.3028,0.9842,107.91,8.53,9.368
2019-07-15,0.7039,1.1258,1.2516,0.6719,1.3049,0.9845,107.91,8.54,9.3568
2019-07-16,0.7012,1.1211,1.2407,0.6702,1.3088,0.9879,108.24,8.5739,9.3901
2019-07-17,0.701,1.1224,1.2433,0.6731,1.3054,0.9875,107.95,8.588,9.3668
2019-07-18,0.7075,1.1277,1.2549,0.6783,1.3027,0.9814,107.3,8.5377,9.3052
2019-07-19,0.7042,1.1221,1.2502,0.6764,1.3059,0.9819,107.71,8.5739,9.3828
2019-07-22,0.7036,1.1209,1.2476,0.6759,1.3119,0.982,107.87,8.6077,9.4127
2019-07-23,0.7005,1.1152,1.244,0.6704,1.3136,0.9853,108.23,8.6781,9.4631
2019-07-24,0.6977,1.114,1.2484,0.6705,1.3142,0.9848,108.19,8.6435,9.427
2019-07-25,0.6951,1.1147,1.2458,0.6664,1.3165,0.9909,108.63,8.6757,9.4525
2019-07-26,0.6911,1.1128,1.2384,0.6636,1.3166,0.9932,108.68,8.7175,9.5023
2019-07-29,0.6902,1.1145,1.2219,0.6632,1.3164,0.9916,108.78,8.6947,9.4874
2019-07-30,0.6872,1.1155,1.2152,0.6613,1.3151,0.9904,108.61,8.7515,9.5663
2019-07-31,0.6845,1.1076,1.2159,0.6559,1.3191,0.994,108.78,8.8636,9.6652
2019-08-01,0.68,1.1085,1.2128,0.6557,1.3212,0.9904,107.34,8.8878,9.6541
2019-08-02,0.6801,1.1108,1.2162,0.6536,1.3207,0.9824,106.59,8.9159,9.6404
2019-08-05,0.6756,1.1203,1.2143,0.6528,1.3204,0.9735,105.95,8.9298,9.605
2019-08-06,0.6761,1.1199,1.2171,0.6525,1.3281,0.9764,106.47,8.9086,9.5868
2019-08-07,0.6757,1.1199,1.2143,0.6446,1.3303,0.9754,106.27,8.9543,9.6192
2019-08-08,0.6802,1.118,1.2133,0.648,1.3227,0.9747,106.07,8.9283,9.5998
2019-08-09,0.6786,1.12,1.2033,0.6468,1.3222,0.9727,105.69,8.8808,9.5443
2019-08-12,0.6752,1.1214,1.2076,0.6448,1.3239,0.9693,105.3,8.9169,9.5624
2019-08-13,0.6799,1.1171,1.206,0.6454,1.3223,0.9766,106.74,8.8762,9.541
2019-08-14,0.6748,1.1139,1.206,0.6436,1.3319,0.9732,105.91,8.9831,9.6338
2019-08-15,0.6775,1.1107,1.2088,0.6449,1.3313,0.9765,106.12,9.0209,9.6436
2019-08-16,0.6779,1.109,1.2149,0.6429,1.3269,0.9783,106.38,9.0053,9.6648
2019-08-19,0.6764,1.1078,1.2126,0.6411,1.3324,0.9817,106.64,8.9784,9.6872
2019-08-20,0.6778,1.11,1.217,0.6416,1.3319,0.978,106.23,8.9829,9.6934
2019-08-21,0.6781,1.1085,1.213,0.6404,1.3291,0.9819,106.62,8.9448,9.6258
2019-08-22,0.6757,1.108,1.2251,0.6367,1.3303,0.9837,106.44,8.9808,9.6767
2019-08-23,0.6756,1.1144,1.2266,0.6405,1.3283,0.9743,105.39,8.9335,9.5912
2019-08-26,0.6775,1.1102,1.2217,0.6394,1.3254,0.9786,106.12,9.0025,9.674
2019-08-27,0.6752,1.109,1.229,0.6362,1.3283,0.9815,105.75,9.0106,9.6709
2019-08-28,0.6734,1.1078,1.2212,0.6337,1.3306,0.9818,106.12,9.0474,9.7247
2019-08-29,0.6728,1.1057,1.2181,0.6311,1.3287,0.9866,106.52,9.0965,9.7764
2019-08-30,0.6733,1.0982,1.2156,0.6328,1.3311,0.9904,106.28,9.1249,9.8404
2019-09-02,0.6716,1.097,1.2066,0.6308,1.3326,0.9907,106.24,9.1006,9.8292
2019-09-03,0.676,1.0974,1.2081,0.6337,1.3337,0.9871,105.94,9.1024,9.8211
2019-09-04,0.6797,1.1035,1.2253,0.6361,1.3224,0.9807,106.39,9.0326,9.7424
2019-09-05,0.6815,1.1035,1.2334,0.6374,1.323,0.9858,106.94,9.0094,9.6887
2019-09-06,0.6846,1.1029,1.2283,0.6421,1.3173,0.9875,106.92,8.9752,9.6462
2019-09-09,0.6862,1.1048,1.2346,0.6424,1.3168,0.9921,107.24,8.924,9.6581
2019-09-10,0.6861,1.1043,1.235,0.6426,1.3152,0.9921,107.54,8.9553,9.6839
2019-09-11,0.6862,1.101,1.2326,0.6413,1.3194,0.9929,107.82,8.9565,9.6736
2019-09-12,0.6866,1.1065,1.2335,0.6406,1.321,0.9904,108.1,8.9715,9.6232
2019-09-13,0.6879,1.1073,1.2501,0.6377,1.3288,0.9904,108.09,8.987,9.6097
2019-09-16,0.6865,1.1001,1.2431,0.6344,1.324,0.9928,108.12,8.9605,9.665
2019-09-17,0.6866,1.1073,1.25,0.6359,1.3244,0.9931,108.13,8.9227,9.6708
2019-09-18,0.6828,1.103,1.2472,0.6321,1.3289,0.9974,108.45,8.9455,9.7272
2019-09-19,0.6792,1.1041,1.2526,0.6302,1.326,0.9927,108.02,8.979,9.6974
2019-09-20,0.6766,1.1017,1.2478,0.6258,1.3263,0.9909,107.56,9.0621,9.7158
2019-09-23,0.6773,1.0993,1.2429,0.6294,1.3263,0.9899,107.55,9.0453,9.7125
2019-09-24,0.6801,1.102,1.2487,0.6325,1.3243,0.9855,107.07,9.0063,9.6668
2019-09-25,0.6751,1.0943,1.2353,0.6272,1.3268,0.9918,107.77,9.0556,9.7552
2019-09-26,0.6749,1.0921,1.2328,0.6298,1.3268,0.9936,107.83,9.0833,9.7655
2019-09-27,0.6764,1.094,1.2292,0.6296,1.3247,0.9909,107.92,9.077,9.7943
2019-09-30,0.675,1.0899,1.2289,0.6263,1.3241,0.9977,108.08,9.0967,9.8403
2019-10-01,0.6704,1.0933,1.2302,0.6245,1.3221,0.9935,107.75,9.1265,9.8784
2019-10-02,0.6707,1.0959,1.2303,0.6269,1.3326,0.9969,107.18,9.1306,9.8722
2019-10-03,0.6742,1.0965,1.2332,0.6303,1.3337,0.9991,106.92,9.1239,9.8645
2019-10-04,0.6771,1.0979,1.2331,0.632,1.3314,0.9958,106.94,9.0957,9.84
2019-10-07,0.6733,1.0971,1.2293,0.6289,1.3309,0.9948,107.26,9.1438,9.9163
2019-10-08,0.6728,1.0957,1.2219,0.6298,1.3325,0.9927,107.09,9.1642,9.9467
2019-10-09,0.6725,1.0971,1.2206,0.6293,1.3333,0.9959,107.48,9.1755,9.9582
2019-10-10,0.6761,1.1005,1.2443,0.632,1.3291,0.997,107.98,9.125,9.8421
2019-10-11,0.6794,1.1042,1.2668,0.6337,1.3203,0.9974,108.29,9.0755,9.8031
2019-10-14,0.6775,1.1027,1.2608,0.6299,1.3234,0.9973,108.4,9.1101,9.8204
2019-10-15,0.6753,1.1033,1.2787,0.6294,1.3199,0.9988,108.86,9.1223,9.8106
2019-10-16,0.6759,1.1072,1.2832,0.6292,1.3202,0.9953,108.76,9.1781,9.7772
2019-10-17,0.6824,1.1125,1.2891,0.6347,1.3137,0.988,108.66,9.185,9.7133
2019-10-18,0.6856,1.1167,1.2984,0.6382,1.3127,0.9854,108.45,9.1617,9.6509
2019-10-21,0.6868,1.115,1.296,0.6408,1.3089,0.9859,108.62,9.1369,9.6416
2019-10-22,0.6855,1.1125,1.2872,0.6405,1.3095,0.9895,108.49,9.1486,9.6501
2019-10-23,0.6853,1.113,1.2912,0.6423,1.3072,0.9906,108.69,9.1222,9.6402
2019-10-24,0.6819,1.1104,1.2851,0.6384,1.3071,0.9921,108.61,9.1381,9.6569
2019-10-25,0.6823,1.108,1.2827,0.6349,1.3058,0.9947,108.67,9.1957,9.6841
2019-10-28,0.6838,1.11,1.2863,0.635,1.3055,0.9946,108.95,9.222,9.7042
2019-10-29,0.6865,1.1112,1.2862,0.6356,1.3087,0.994,108.89,9.2273,9.7008
2019-10-30,0.6903,1.1151,1.2902,0.6389,1.3159,0.9894,108.85,9.181,9.6581
2019-10-31,0.6894,1.1152,1.2942,0.6413,1.3164,0.9864,108.03,9.1923,9.652
2019-11-01,0.6904,1.1166,1.2946,0.6427,1.3142,0.9857,108.19,9.0838,9.5609
2019-11-04,0.6884,1.1128,1.2884,0.6402,1.3151,0.9879,108.58,9.1447,9.6225
2019-11-05,0.6893,1.1075,1.2884,0.6375,1.3157,0.9929,109.16,9.1739,9.6525
2019-11-06,0.6884,1.1066,1.2855,0.6369,1.3181,0.9928,108.98,9.1712,9.6252
2019-11-07,0.6898,1.105,1.2817,0.6366,1.3174,0.9951,109.28,9.11,9.6272
2019-11-08,0.6863,1.1018,1.2774,0.6328,1.3228,0.9974,109.26,9.1319,9.7003
2019-11-11,0.6851,1.1033,1.2855,0.6361,1.3233,0.9934,109.05,9.1329,9.6967
2019-11-12,0.6841,1.1009,1.2845,0.6331,1.3233,0.9931,109.01,9.1649,9.7206
2019-11-13,0.6838,1.1007,1.2851,0.6411,1.3251,0.9901,108.82,9.1842,9.7309
2019-11-14,0.6786,1.1022,1.2882,0.6381,1.3248,0.988,108.42,9.1627,9.682
2019-11-15,0.6817,1.1051,1.2897,0.6404,1.3223,0.99,108.8,9.0922,9.6461
2019-11-18,0.6811,1.1072,1.2953,0.6398,1.3206,0.9896,108.68,9.1164,9.6349
2019-11-19,0.6828,1.1078,1.2926,0.6431,1.3268,0.9905,108.54,9.1234,9.6314
2019-11-20,0.6803,1.1073,1.2924,0.6417,1.3304,0.9909,108.61,9.135,9.6325
2019-11-21,0.6787,1.1059,1.2914,0.6403,1.3285,0.9931,108.63,9.1456,9.6261
2019-11-22,0.6786,1.1021,1.2834,0.641,1.3302,0.9976,108.66,9.1568,9.6341
2019-11-25,0.6779,1.1014,1.29,0.6418,1.3299,0.9965,108.93,9.1779,9.6377
2019-11-26,0.6788,1.1021,1.2866,0.6428,1.3272,0.997,109.05,9.1691,9.5898
2019-11-27,0.6776,1.0999,1.2921,0.6419,1.3282,0.9993,109.54,9.1609,9.5803
2019-11-28,0.677,1.1009,1.2912,0.642,1.3282,0.9986,109.51,9.1696,9.5587
2019-11-29,0.6763,1.1018,1.2925,0.6422,1.3282,1.0002,109.49,9.2248,9.575
2019-12-02,0.6819,1.1079,1.2939,0.6503,1.3308,0.9913,108.98,9.1645,9.5417
2019-12-03,0.6847,1.1082,1.2995,0.652,1.3296,0.9871,108.63,9.1853,9.5308
2019-12-04,0.6849,1.1078,1.3104,0.6529,1.3201,0.9885,108.86,9.1736,9.5128
2019-12-05,0.6834,1.1104,1.3157,0.6544,1.3174,0.9872,108.76,9.1378,9.4892
2019-12-06,0.6841,1.106,1.314,0.6566,1.3255,0.9909,108.58,9.1296,9.4988
2019-12-09,0.6823,1.1064,1.3147,0.6549,1.3239,0.9881,108.56,9.1442,9.5344
2019-12-10,0.6809,1.1092,1.3156,0.6545,1.323,0.9844,108.72,9.1774,9.4988
2019-12-11,0.6876,1.113,1.3196,0.6586,1.3174,0.9833,108.56,9.1117,9.4005
2019-12-12,0.6909,1.113,1.3161,0.6597,1.3185,0.985,109.31,9.0778,9.3948
2019-12-13,0.6876,1.1121,1.3331,0.6599,1.3166,0.9842,109.38,9.0319,9.3981
2019-12-16,0.6885,1.1144,1.3332,0.6597,1.3155,0.9824,109.55,9.01,9.3619
2019-12-17,0.6851,1.115,1.3131,0.6576,1.316,0.9809,109.48,9.021,9.3807
2019-12-18,0.6853,1.1114,1.3078,0.6589,1.3115,0.9804,109.55,9.0105,9.4229
2019-12-19,0.6886,1.1122,1.3009,0.6607,1.3125,0.9785,109.37,8.9753,9.4113
2019-12-20,0.69,1.1079,1.2999,0.6599,1.3161,0.9828,109.44,8.9726,9.4034
2019-12-23,0.6922,1.1089,1.2936,0.6637,1.3148,0.9819,109.4,8.9564,9.4313
2019-12-24,0.6922,1.1089,1.2944,0.6636,1.3165,0.9803,109.39,8.9098,9.423
2019-12-25,0.692,1.1093,1.2961,0.6633,1.316,0.9804,109.38,8.9139,9.4277
2019-12-26,0.6945,1.1098,1.2993,0.6669,1.3122,0.9811,109.63,8.8826,9.4125
2019-12-27,0.698,1.1177,1.3078,0.6699,1.3079,0.975,109.44,8.8148,9.3366
2019-12-30,0.6994,1.1199,1.3113,0.6728,1.3069,0.9694,108.88,8.815,9.3488
2019-12-31,0.7021,1.1213,1.3257,0.674,1.299,0.9666,108.61,8.7855,9.365
2020-01-01,0.7017,1.1212,1.3254,0.6724,1.2987,0.967,108.76,8.7806,9.3648
2020-01-02,0.6993,1.1172,1.3145,0.6702,1.2981,0.9715,108.57,8.7953,9.3633
2020-01-03,0.695,1.1161,1.3083,0.6664,1.3001,0.9729,108.09,8.8343,9.3994
2020-01-06,0.694,1.1197,1.3171,0.6675,1.2965,0.9684,108.37,8.7933,9.4015
2020-01-07,0.687,1.1153,1.3126,0.6643,1.3004,0.9702,108.44,8.8513,9.4548
2020-01-08,0.6866,1.1105,1.3097,0.6647,1.3039,0.9739,109.12,8.8659,9.4608
2020-01-09,0.6858,1.1106,1.3067,0.6616,1.3056,0.9732,109.52,8.8884,9.4916
2020-01-10,0.6901,1.1121,1.3064,0.6631,1.305,0.9726,109.45,8.8872,9.5009
2020-01-13,0.6904,1.1134,1.2989,0.6631,1.3057,0.9707,109.95,8.8972,9.466
2020-01-14,0.6902,1.1128,1.3019,0.6615,1.3062,0.9674,109.99,8.874,9.4634
2020-01-15,0.6902,1.115,1.3038,0.6618,1.3042,0.9641,109.9,8.8629,9.4645
2020-01-16,0.6898,1.1137,1.308,0.6638,1.3042,0.9647,110.16,8.8866,9.4888
2020-01-17,0.6879,1.1092,1.3016,0.6615,1.3066,0.9679,110.14,8.9124,9.5178
2020-01-20,0.6873,1.1095,1.301,0.6608,1.3048,0.9684,110.18,8.9275,9.5184
2020-01-21,0.6845,1.1082,1.305,0.6597,1.307,0.9687,109.87,8.9944,9.5256
